FID RT (min),FID Signal,,MS RT (min),MS Signal
5.539992717,7.9415493,,,
5.54082605,7.342306056,,,
5.541659383,6.816887611,,,
5.542492717,6.355869644,,,
5.54332605,5.954598344,,,
5.544159383,5.613313178,,,
5.544992717,5.331572333,,,
5.54582605,5.100568744,,,
5.546659383,4.918921156,,,
5.547492717,4.782719867,,,
5.54832605,4.682950456,,,
5.549159383,4.617947656,,,
5.549992717,4.581294567,,,
5.55082605,4.569281689,,,
5.551659383,4.578751522,,,
5.552492717,4.606050756,,,
5.55332605,4.6518787,,,
5.554159383,4.706940656,,,
5.554992717,4.7662472,,,
5.55582605,4.831020167,,,
5.556659383,4.898811978,,,
5.557492717,4.967631544,,,
5.55832605,5.029282189,,,
5.559159383,5.081923744,,,
5.559992717,5.125441067,,,
5.56082605,5.161584822,,,
5.561659383,5.187569067,,,
5.562492717,5.198215622,,,
5.56332605,5.193965856,,,
5.564159383,5.178472522,,,
5.564992717,5.153222344,,,
5.56582605,5.114927033,,,
5.566659383,5.0652558,,,
5.567492717,5.009270867,,,
5.56832605,4.949708956,,,
5.569159383,4.886222189,,,
5.569992717,4.8197514,,,
5.57082605,4.752354667,,,
5.571659383,4.686739678,,,
5.572492717,4.621556944,,,
5.57332605,4.560455589,,,
5.574159383,4.502004311,,,
5.574992717,4.449637167,,,
5.57582605,4.405490378,,,
5.576659383,4.373780367,,,
5.577492717,4.352408578,,,
5.57832605,4.336417067,,,
5.579159383,4.326695911,,,
5.579992717,4.324517456,,,
5.58082605,4.333051111,,,
5.581659383,4.346876056,,,
5.582492717,4.366374056,,,
5.58332605,4.3895831,,,
5.584159383,4.418484756,,,
5.584992717,4.4499511,,,
5.58582605,4.478667344,,,
5.586659383,4.496585822,,,
5.587492717,4.511729167,,,
5.58832605,4.528430733,,,
5.589159383,4.549097744,,,
5.589992717,4.561116689,,,
5.59082605,4.562860156,,,
5.591659383,4.556274544,,,
5.592492717,4.544688633,,,
5.59332605,4.529057433,,,
5.594159383,4.508157833,,,
5.594992717,4.484605056,,,
5.59582605,4.458043467,,,
5.596659383,4.431130656,,,
5.597492717,4.398836567,,,
5.59832605,4.3624666,,,
5.599159383,4.3286276,,,
5.599992717,4.300197711,,,
5.60082605,4.280104633,,,
5.601659383,4.266563256,,,
5.602492717,4.264296856,,,
5.60332605,4.271118856,,,
5.604159383,4.287209989,,,
5.604992717,4.318472444,,,
5.60582605,4.366105111,,,
5.606659383,4.432944567,,,
5.607492717,4.518653756,,,
5.60832605,4.627464011,,,
5.609159383,4.7618563,,,
5.609992717,4.920795767,,,
5.61082605,5.103254989,,,
5.611659383,5.308327189,,,
5.612492717,5.540614178,,,
5.61332605,5.793853667,,,
5.614159383,6.050198333,,,
5.614992717,6.301508689,,,
5.61582605,6.558548744,,,
5.616659383,6.832105422,,,
5.617492717,7.118707611,,,
5.61832605,7.411273767,,,
5.619159383,7.6906012,,,
5.619992717,7.9396606,,,
5.62082605,8.143031567,,,
5.621659383,8.306280156,,,
5.622492717,8.433716489,,,
5.62332605,8.526491544,,,
5.624159383,8.590169978,,,
5.624992717,8.628092522,,,
5.62582605,8.630180867,,,
5.626659383,8.590072556,,,
5.627492717,8.502003822,,,
5.62832605,8.368100267,,,
5.629159383,8.197065656,,,
5.629992717,8.002524722,,,
5.63082605,7.796159156,,,
5.631659383,7.571389344,,,
5.632492717,7.327872422,,,
5.63332605,7.067170956,,,
5.634159383,6.7926969,,,
5.634992717,6.510849878,,,
5.63582605,6.237880556,,,
5.636659383,5.980136889,,,
5.637492717,5.743035267,,,
5.63832605,5.516689478,,,
5.639159383,5.305555822,,,
5.639992717,5.107050533,,,
5.64082605,4.925094389,,,
5.641659383,4.759330022,,,
5.642492717,4.613136178,,,
5.64332605,4.484846989,,,
5.644159383,4.376316044,,,
5.644992717,4.277975844,,,
5.64582605,4.1961752,,,
5.646659383,4.131488633,,,
5.647492717,4.081193667,,,
5.64832605,4.0399451,,,
5.649159383,4.002730767,,,
5.649992717,3.977356789,,,
5.65082605,3.963230122,,,
5.651659383,3.958890078,,,
5.652492717,3.9636184,,,
5.65332605,3.977474611,,,
5.654159383,4.003728444,,,
5.654992717,4.039399211,,,
5.65582605,4.086864689,,,
5.656659383,4.143452778,,,
5.657492717,4.211788767,,,
5.65832605,4.294174156,,,
5.659159383,4.389552522,,,
5.659992717,4.493937533,,,
5.66082605,4.605579522,,,
5.661659383,4.726990322,,,
5.662492717,4.859152433,,,
5.66332605,4.993256744,,,
5.664159383,5.125989256,,,
5.664992717,5.254388344,,,
5.66582605,5.384638267,,,
5.666659383,5.513242967,,,
5.667492717,5.632380833,,,
5.66832605,5.7403468,,,
5.669159383,5.8385056,,,
5.669992717,5.923897811,,,
5.67082605,5.985944067,,,
5.671659383,6.025734533,,,
5.672492717,6.0530575,,,
5.67332605,6.070628889,,,
5.674159383,6.077768544,,,
5.674992717,6.069288633,,,
5.67582605,6.038059244,,,
5.676659383,5.978815522,,,
5.677492717,5.901506256,,,
5.67832605,5.818892967,,,
5.679159383,5.738404233,,,
5.679992717,5.655151056,,,
5.68082605,5.564787689,,,
5.681659383,5.464505556,,,
5.682492717,5.361305611,,,
5.68332605,5.266012433,,,
5.684159383,5.177289478,,,
5.684992717,5.090429411,,,
5.68582605,5.003395311,,,
5.686659383,4.926302744,,,
5.687492717,4.8573015,,,
5.68832605,4.799158711,,,
5.689159383,4.748401956,,,
5.689992717,4.7038337,,,
5.69082605,4.660970233,,,
5.691659383,4.623177011,,,
5.692492717,4.594923889,,,
5.69332605,4.571081956,,,
5.694159383,4.547151478,,,
5.694992717,4.526327289,,,
5.69582605,4.511328211,,,
5.696659383,4.504526956,,,
5.697492717,4.501341933,,,
5.69832605,4.500264822,,,
5.699159383,4.503733222,,,
5.699992717,4.509062178,,,
5.70082605,4.520105244,,,
5.701659383,4.532791456,,,
5.702492717,4.553595633,,,
5.70332605,4.581898444,,,
5.704159383,4.614314056,,,
5.704992717,4.644879089,,,
5.70582605,4.677123356,,,
5.706659383,4.715881589,,,
5.707492717,4.758760389,,,
5.70832605,4.796973578,,,
5.709159383,4.828703756,,,
5.709992717,4.854196144,,,
5.71082605,4.869850678,,,
5.711659383,4.873508144,,,
5.712492717,4.870446856,,,
5.71332605,4.864821456,,,
5.714159383,4.856350478,,,
5.714992717,4.842421267,,,
5.71582605,4.819477322,,,
5.716659383,4.789514189,,,
5.717492717,4.752297367,,,
5.71832605,4.712777311,,,
5.719159383,4.667088911,,,
5.719992717,4.613235644,,,
5.72082605,4.555184156,,,
5.721659383,4.4977479,,,
5.722492717,4.446059044,,,
5.72332605,4.395049178,,,
5.724159383,4.342073789,,,
5.724992717,4.289004389,,,
5.72582605,4.236707722,,,
5.726659383,4.184038089,,,
5.727492717,4.131403167,,,
5.72832605,4.081383089,,,
5.729159383,4.038536033,,,
5.729992717,3.998930667,,,
5.73082605,3.958383989,,,
5.731659383,3.9155523,,,
5.732492717,3.873868089,,,
5.73332605,3.839390811,,,
5.734159383,3.808306844,,,
5.734992717,3.777402967,,,
5.73582605,3.749734,,,
5.736659383,3.728478878,,,
5.737492717,3.707965978,,,
5.73832605,3.6844628,,,
5.739159383,3.659118244,,,
5.739992717,3.640574111,,,
5.74082605,3.624445078,,,
5.741659383,3.609758356,,,
5.742492717,3.597720533,,,
5.74332605,3.5901509,,,
5.744159383,3.584702022,,,
5.744992717,3.581426644,,,
5.74582605,3.578278856,,,
5.746659383,3.579515344,,,
5.747492717,3.582341689,,,
5.74832605,3.589701556,,,
5.749159383,3.599568533,,,
5.749992717,3.612290711,,,
5.75082605,3.629453333,,,
5.751659383,3.651728833,,,
5.752492717,3.679696333,,,
5.75332605,3.713432733,,,
5.754159383,3.753569967,,,
5.754992717,3.799745544,,,
5.75582605,3.855026289,,,
5.756659383,3.9233545,,,
5.757492717,4.007391489,,,
5.75832605,4.102417667,,,
5.759159383,4.206917289,,,
5.759992717,4.319891011,,,
5.76082605,4.444492578,,,
5.761659383,4.582108856,,,
5.762492717,4.730323378,,,
5.76332605,4.888189722,,,
5.764159383,5.055628944,,,
5.764992717,5.234990889,,,
5.76582605,5.420995,,,
5.766659383,5.605190389,,,
5.767492717,5.786662933,,,
5.76832605,5.969361567,,,
5.769159383,6.150777189,,,
5.769992717,6.322160211,,,
5.77082605,6.472938956,,,
5.771659383,6.6081158,,,
5.772492717,6.7250006,,,
5.77332605,6.8166387,,,
5.774159383,6.872107744,,,
5.774992717,6.896056556,,,
5.77582605,6.893957678,,,
5.776659383,6.868369222,,,
5.777492717,6.821429967,,,
5.77832605,6.746674656,,,
5.779159383,6.649879456,,,
5.779992717,6.540292389,,,
5.78082605,6.428923711,,,
5.781659383,6.313305678,,,
5.782492717,6.187075533,,,
5.78332605,6.058134256,,,
5.784159383,5.935096289,,,
5.784992717,5.826658667,,,
5.78582605,5.734990144,,,
5.786659383,5.662213744,,,
5.787492717,5.605033389,,,
5.78832605,5.570066,,,
5.789159383,5.5689148,,,
5.789992717,5.605656533,,,
5.79082605,5.6713021,,,
5.791659383,5.758728633,,,
5.792492717,5.871002589,,,
5.79332605,6.012927756,,,
5.794159383,6.191315278,,,
5.794992717,6.397534756,,,
5.79582605,6.640493422,,,
5.796659383,6.905191156,,,
5.797492717,7.191099667,,,
5.79832605,7.479994622,,,
5.799159383,7.763878667,,,
5.799992717,8.031783344,,,
5.80082605,8.2917039,,,
5.801659383,8.541283033,,,
5.802492717,8.771467456,,,
5.80332605,8.979934756,,,
5.804159383,9.161316811,,,
5.804992717,9.311052533,,,
5.80582605,9.419299356,,,
5.806659383,9.479776133,,,
5.807492717,9.509502967,,,
5.80832605,9.496332556,,,
5.809159383,9.4468361,,,
5.809992717,9.353320956,,,
5.81082605,9.227978089,,,
5.811659383,9.074530644,,,
5.812492717,8.884320989,,,
5.81332605,8.661272578,,,
5.814159383,8.407820456,,,
5.814992717,8.143150333,,,
5.81582605,7.872302422,,,
5.816659383,7.606055633,,,
5.817492717,7.347122978,,,
5.81832605,7.094811167,,,
5.819159383,6.8505516,,,
5.819992717,6.620441411,,,
5.82082605,6.409271667,,,
5.821659383,6.221320733,,,
5.822492717,6.048744356,,,
5.82332605,5.890270489,,,
5.824159383,5.748923956,,,
5.824992717,5.626879778,,,
5.82582605,5.522865189,,,
5.826659383,5.428423489,,,
5.827492717,5.344776611,,,
5.82832605,5.272626933,,,
5.829159383,5.218048533,,,
5.829992717,5.179179178,,,
5.83082605,5.152176956,,,
5.831659383,5.125209633,,,
5.832492717,5.096297922,,,
5.83332605,5.0678487,,,
5.834159383,5.0468586,,,
5.834992717,5.034475811,,,
5.83582605,5.023700311,,,
5.836659383,5.012339533,,,
5.837492717,4.996990111,,,
5.83832605,4.9834901,,,
5.839159383,4.966950822,,,
5.839992717,4.952580556,,,
5.84082605,4.939903456,,,
5.841659383,4.925736311,,,
5.842492717,4.907569744,,,
5.84332605,4.8870414,,,
5.844159383,4.8689299,,,
5.844992717,4.849809367,,,
5.84582605,4.827125656,,,
5.846659383,4.804914633,,,
5.847492717,4.784790789,,,
5.84832605,4.761950822,,,
5.849159383,4.733485833,,,
5.849992717,4.700046144,,,
5.85082605,4.667291544,,,
5.851659383,4.632806878,,,
5.852492717,4.595582856,,,
5.85332605,4.555886722,,,
5.854159383,4.518261056,,,
5.854992717,4.481433667,,,
5.85582605,4.444148389,,,
5.856659383,4.405900267,,,
5.857492717,4.368343989,,,
5.85832605,4.332879478,,,
5.859159383,4.301648111,,,
5.859992717,4.271481878,,,
5.86082605,4.240434278,,,
5.861659383,4.210014567,,,
5.862492717,4.184508256,,,
5.86332605,4.160459244,,,
5.864159383,4.134217622,,,
5.864992717,4.109338189,,,
5.86582605,4.087159711,,,
5.866659383,4.069343244,,,
5.867492717,4.053687756,,,
5.86832605,4.038867811,,,
5.869159383,4.023786789,,,
5.869992717,4.008002711,,,
5.87082605,3.995088633,,,
5.871659383,3.984321689,,,
5.872492717,3.975521433,,,
5.87332605,3.967441833,,,
5.874159383,3.960069089,,,
5.874992717,3.953377622,,,
5.87582605,3.950046544,,,
5.876659383,3.945868311,,,
5.877492717,3.942197256,,,
5.87832605,3.943753356,,,
5.879159383,3.951577322,,,
5.879992717,3.963159,,,
5.88082605,3.974785778,,,
5.881659383,3.990445522,,,
5.882492717,4.013865622,,,
5.88332605,4.042765067,,,
5.884159383,4.075213878,,,
5.884992717,4.110245367,,,
5.88582605,4.149943711,,,
5.886659383,4.196709933,,,
5.887492717,4.2512173,,,
5.88832605,4.3110898,,,
5.889159383,4.370834544,,,
5.889992717,4.426042556,,,
5.89082605,4.481254689,,,
5.891659383,4.5387711,,,
5.892492717,4.601166278,,,
5.89332605,4.665398889,,,
5.894159383,4.728439967,,,
5.894992717,4.788803322,,,
5.89582605,4.8451598,,,
5.896659383,4.899707367,,,
5.897492717,4.952789744,,,
5.89832605,4.998769433,,,
5.899159383,5.039506522,,,
5.899992717,5.072599611,,,
5.90082605,5.1072639,,,
5.901659383,5.145061178,,,
5.902492717,5.187964344,,,
5.90332605,5.240023256,,,
5.904159383,5.308520578,,,
5.904992717,5.397635667,,,
5.90582605,5.502778811,,,
5.906659383,5.626277033,,,
5.907492717,5.778081433,,,
5.90832605,5.968839178,,,
5.909159383,6.1984363,,,
5.909992717,6.464359589,,,
5.91082605,6.762952544,,,
5.911659383,7.091493378,,,
5.912492717,7.462908433,,,
5.91332605,7.884988311,,,
5.914159383,8.341860989,,,
5.914992717,8.8058978,,,
5.91582605,9.2678814,,,
5.916659383,9.724661033,,,
5.917492717,10.19262294,,,
5.91832605,10.66674624,,,
5.919159383,11.13634254,,,
5.919992717,11.56819106,,,
5.92082605,11.96109734,,,
5.921659383,12.29958957,,,
5.922492717,12.56115392,,,
5.92332605,12.72395024,,,
5.924159383,12.79424411,,,
5.924992717,12.79424984,,,
5.92582605,12.718331,,,
5.926659383,12.58058898,,,
5.927492717,12.40202762,,,
5.92832605,12.17843268,,,
5.929159383,11.89797153,,,
5.929992717,11.55569669,,,
5.93082605,11.16942869,,,
5.931659383,10.7653099,,,
5.932492717,10.34554378,,,
5.93332605,9.909122411,,,
5.934159383,9.455293022,,,
5.934992717,8.995078011,,,
5.93582605,8.541078889,,,
5.936659383,8.098930533,,,
5.937492717,7.670644678,,,
5.93832605,7.274470933,,,
5.939159383,6.916314356,,,
5.939992717,6.591876556,,,
5.94082605,6.295677156,,,
5.941659383,6.031213556,,,
5.942492717,5.796284289,,,
5.94332605,5.586393867,,,
5.944159383,5.404194422,,,
5.944992717,5.249625522,,,
5.94582605,5.119701189,,,
5.946659383,5.003817789,,,
5.947492717,4.902784033,,,
5.94832605,4.8177115,,,
5.949159383,4.747439178,,,
5.949992717,4.692814189,,,
5.95082605,4.648660144,,,
5.951659383,4.6117536,,,
5.952492717,4.579833633,,,
5.95332605,4.553033244,,,
5.954159383,4.532605189,,,
5.954992717,4.5167269,,,
5.95582605,4.507383033,,,
5.956659383,4.505518478,,,
5.957492717,4.511767,,,
5.95832605,4.522781456,,,
5.959159383,4.538695189,,,
5.959992717,4.559021,,,
5.96082605,4.585812678,,,
5.961659383,4.617664811,,,
5.962492717,4.656187267,,,
5.96332605,4.697153878,,,
5.964159383,4.739275744,,,
5.964992717,4.782770511,,,
5.96582605,4.834321511,,,
5.966659383,4.897201444,,,
5.967492717,4.969807244,,,
5.96832605,5.048100411,,,
5.969159383,5.126454,,,
5.969992717,5.211950944,,,
5.97082605,5.3079316,,,
5.971659383,5.420681967,,,
5.972492717,5.544779978,,,
5.97332605,5.678663089,,,
5.974159383,5.824626211,,,
5.974992717,5.991876656,,,
5.97582605,6.178596344,,,
5.976659383,6.385387178,,,
5.977492717,6.610164111,,,
5.97832605,6.864323089,,,
5.979159383,7.141638689,,,
5.979992717,7.434766011,,,
5.98082605,7.739139078,,,
5.981659383,8.066457689,,,
5.982492717,8.4196273,,,
5.98332605,8.779650644,,,
5.984159383,9.141982267,,,
5.984992717,9.502283933,,,
5.98582605,9.863650511,,,
5.986659383,10.22491694,,,
5.987492717,10.56893881,,,
5.98832605,10.8864756,,,
5.989159383,11.15116127,,,
5.989992717,11.36782029,,,
5.99082605,11.55087927,,,
5.991659383,11.69624974,,,
5.992492717,11.7867312,,,
5.99332605,11.82567008,,,
5.994159383,11.84397906,,,
5.994992717,11.84424463,,,
5.99582605,11.79346454,,,
5.996659383,11.66402953,,,
5.997492717,11.4715477,,,
5.99832605,11.23469833,,,
5.999159383,10.96004911,,,
5.999992717,10.64984132,,,
6.00082605,10.31686738,,,
6.001659383,9.973578578,,,
6.002492717,9.635320733,,,
6.00332605,9.308025078,,,
6.004159383,8.985162511,,,
6.004992717,8.652232667,,,
6.00582605,8.314786822,,,
6.006659383,7.993728322,,,
6.007492717,7.696317344,,,
6.00832605,7.415661789,,,
6.009159383,7.149301078,,,
6.009992717,6.898645567,,,
6.01082605,6.662627078,,,
6.011659383,6.430359256,,,
6.012492717,6.205486322,,,
6.01332605,5.990693744,,,
6.014159383,5.791556378,,,
6.014992717,5.605241456,,,
6.01582605,5.430492578,,,
6.016659383,5.267812767,,,
6.017492717,5.117668511,,,
6.01832605,4.981702833,,,
6.019159383,4.857408522,,,
6.019992717,4.745483411,,,
6.02082605,4.644765244,,,
6.021659383,4.554827878,,,
6.022492717,4.475152411,,,
6.02332605,4.407236467,,,
6.024159383,4.351026,,,
6.024992717,4.303570889,,,
6.02582605,4.264949867,,,
6.026659383,4.232466089,,,
6.027492717,4.209869311,,,
6.02832605,4.195697589,,,
6.029159383,4.189882344,,,
6.029992717,4.185443744,,,
6.03082605,4.181531933,,,
6.031659383,4.181379567,,,
6.032492717,4.188528344,,,
6.03332605,4.197400589,,,
6.034159383,4.211197222,,,
6.034992717,4.228971456,,,
6.03582605,4.252058056,,,
6.036659383,4.273515978,,,
6.037492717,4.292439222,,,
6.03832605,4.313747344,,,
6.039159383,4.338578956,,,
6.039992717,4.368721189,,,
6.04082605,4.402245922,,,
6.041659383,4.4441331,,,
6.042492717,4.498632922,,,
6.04332605,4.566816667,,,
6.044159383,4.649437522,,,
6.044992717,4.745719211,,,
6.04582605,4.861713889,,,
6.046659383,4.999282311,,,
6.047492717,5.163701611,,,
6.04832605,5.358363511,,,
6.049159383,5.586240656,,,
6.049992717,5.843256722,,,
6.05082605,6.1314066,,,
6.051659383,6.455927967,,,
6.052492717,6.818467156,,,
6.05332605,7.226618422,,,
6.054159383,7.673312478,,,
6.054992717,8.1675326,,,
6.05582605,8.6949554,,,
6.056659383,9.259252044,,,
6.057492717,9.852996589,,,
6.05832605,10.4653048,,,
6.059159383,11.08093567,,,
6.059992717,11.68681308,,,
6.06082605,12.26242692,,,
6.061659383,12.80798942,,,
6.062492717,13.33183094,,,
6.06332605,13.82007204,,,
6.064159383,14.24715742,,,
6.064992717,14.58096972,,,
6.06582605,14.83207621,,,
6.066659383,15.0142232,,,
6.067492717,15.13109064,,,
6.06832605,15.17405743,,,
6.069159383,15.10061441,,,
6.069992717,14.90222169,,,
6.07082605,14.60036157,,,
6.071659383,14.23546672,,,
6.072492717,13.80326102,,,
6.07332605,13.31689986,,,
6.074159383,12.7923913,,,
6.074992717,12.25464939,,,
6.07582605,11.71864913,,,
6.076659383,11.16946736,,,
6.077492717,10.61232892,,,
6.07832605,10.0450575,,,
6.079159383,9.491255433,,,
6.079992717,8.978150267,,,
6.08082605,8.498033322,,,
6.081659383,8.043710478,,,
6.082492717,7.606891122,,,
6.08332605,7.189718856,,,
6.084159383,6.798793122,,,
6.084992717,6.435068356,,,
6.08582605,6.107649544,,,
6.086659383,5.818507,,,
6.087492717,5.560369122,,,
6.08832605,5.330426278,,,
6.089159383,5.125797589,,,
6.089992717,4.945389833,,,
6.09082605,4.784305844,,,
6.091659383,4.638766978,,,
6.092492717,4.512665478,,,
6.09332605,4.3985437,,,
6.094159383,4.300840289,,,
6.094992717,4.211358844,,,
6.09582605,4.132945067,,,
6.096659383,4.063870644,,,
6.097492717,4.005713133,,,
6.09832605,3.9583425,,,
6.099159383,3.920325111,,,
6.099992717,3.8895788,,,
6.10082605,3.862888022,,,
6.101659383,3.838308489,,,
6.102492717,3.817898911,,,
6.10332605,3.8015783,,,
6.104159383,3.7889921,,,
6.104992717,3.778595811,,,
6.10582605,3.773005522,,,
6.106659383,3.770967411,,,
6.107492717,3.773363211,,,
6.10832605,3.778644578,,,
6.109159383,3.783752267,,,
6.109992717,3.786539478,,,
6.11082605,3.787416633,,,
6.111659383,3.788982822,,,
6.112492717,3.790837244,,,
6.11332605,3.796240122,,,
